,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout_rate,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
501,1.13002347946167,0.12849155654677705,0.08970057964324951,0.005293274874500598,linear,0.1,Adam,"{'activation': 'linear', 'dropout_rate': 0.1, 'optimizer': 'Adam'}",0.7833333611488342,0.7483333349227905,0.7666666507720947,0.7749999761581421,0.7683333307504654,0.012963629200584607,139
502,0.9848795533180237,0.010629357327608965,0.0894957184791565,0.00899696381273368,linear,0.1,Adamax,"{'activation': 'linear', 'dropout_rate': 0.1, 'optimizer': 'Adamax'}",0.7833333611488342,0.7400000095367432,0.7683333158493042,0.7766666412353516,0.7670833319425583,0.016514933231098834,170
503,1.3782536387443542,0.0766597184404539,0.08453398942947388,0.0035656694179472047,linear,0.1,Nadam,"{'activation': 'linear', 'dropout_rate': 0.1, 'optimizer': 'Nadam'}",0.7866666913032532,0.7433333396911621,0.7749999761581421,0.7816666960716248,0.7716666758060455,0.016873719928224992,83
504,1.0528200268745422,0.11361832935833169,0.0859147310256958,0.0019325012413872662,linear,0.2,SGD,"{'activation': 'linear', 'dropout_rate': 0.2, 'optimizer': 'SGD'}",0.7833333611488342,0.7433333396911621,0.7766666412353516,0.7699999809265137,0.7683333307504654,0.015184056205145487,139
505,1.1843593120574951,0.1011965276980408,0.09278404712677002,0.002098236576234116,linear,0.2,RMSprop,"{'activation': 'linear', 'dropout_rate': 0.2, 'optimizer': 'RMSprop'}",0.7883333563804626,0.7416666746139526,0.7566666603088379,0.7799999713897705,0.7666666656732559,0.01852175874333639,181
506,0.9735968112945557,0.06482202328016863,0.08366000652313232,0.006300921365109388,linear,0.2,Adagrad,"{'activation': 'linear', 'dropout_rate': 0.2, 'optimizer': 'Adagrad'}",0.7633333206176758,0.7433333396911621,0.7699999809265137,0.7483333349227905,0.7562499940395355,0.010825307223478171,460
507,0.9539979696273804,0.06480101997050196,0.13565659523010254,0.08874811587590963,linear,0.2,Adadelta,"{'activation': 'linear', 'dropout_rate': 0.2, 'optimizer': 'Adadelta'}",0.54666668176651,0.6150000095367432,0.5616666674613953,0.6050000190734863,0.5820833444595337,0.028635037590008038,518
508,1.0369658470153809,0.03903505327245819,0.08697706460952759,0.006493289214869362,linear,0.2,Adam,"{'activation': 'linear', 'dropout_rate': 0.2, 'optimizer': 'Adam'}",0.7833333611488342,0.7450000047683716,0.7699999809265137,0.7816666960716248,0.7700000107288361,0.015320656630300262,103
509,0.9986385703086853,0.044781359569799124,0.09500443935394287,0.008764149665339383,linear,0.2,Adamax,"{'activation': 'linear', 'dropout_rate': 0.2, 'optimizer': 'Adamax'}",0.7850000262260437,0.7383333444595337,0.7683333158493042,0.7799999713897705,0.767916664481163,0.018119009190755733,154
510,1.5536465048789978,0.13893291106738367,0.08922046422958374,0.002076513464297602,linear,0.2,Nadam,"{'activation': 'linear', 'dropout_rate': 0.2, 'optimizer': 'Nadam'}",0.7850000262260437,0.7416666746139526,0.7666666507720947,0.778333306312561,0.767916664481163,0.01651493398300149,154
511,0.9027186632156372,0.014343968034728986,0.08409583568572998,0.0068456262891627056,linear,0.3,SGD,"{'activation': 'linear', 'dropout_rate': 0.3, 'optimizer': 'SGD'}",0.7900000214576721,0.7416666746139526,0.7649999856948853,0.778333306312561,0.7687499970197678,0.017965051440831898,128
512,1.14346444606781,0.026507297520262145,0.08857768774032593,0.004797269588973058,linear,0.3,RMSprop,"{'activation': 'linear', 'dropout_rate': 0.3, 'optimizer': 'RMSprop'}",0.7850000262260437,0.7450000047683716,0.7749999761581421,0.7833333611488342,0.7720833420753479,0.016088952519190104,75
513,0.9633469581604004,0.025511121891969087,0.14777326583862305,0.09657702825146108,linear,0.3,Adagrad,"{'activation': 'linear', 'dropout_rate': 0.3, 'optimizer': 'Adagrad'}",0.7716666460037231,0.7416666746139526,0.7716666460037231,0.7483333349227905,0.7583333253860474,0.013540051094915314,255
514,0.9615642428398132,0.020547184851458945,0.08577185869216919,0.003732019649810516,linear,0.3,Adadelta,"{'activation': 'linear', 'dropout_rate': 0.3, 'optimizer': 'Adadelta'}",0.6949999928474426,0.6650000214576721,0.4716666638851166,0.675000011920929,0.6266666725277901,0.09013878560615506,494
515,1.0340953469276428,0.04504361700191594,0.08461344242095947,0.00520839600517509,linear,0.3,Adam,"{'activation': 'linear', 'dropout_rate': 0.3, 'optimizer': 'Adam'}",0.7833333611488342,0.7383333444595337,0.7599999904632568,0.7850000262260437,0.7666666805744171,0.01911225063008585,179
516,1.0063059329986572,0.049982792573116615,0.15098470449447632,0.10701198717345373,linear,0.3,Adamax,"{'activation': 'linear', 'dropout_rate': 0.3, 'optimizer': 'Adamax'}",0.7883333563804626,0.7416666746139526,0.7683333158493042,0.7866666913032532,0.7712500095367432,0.018796247120722042,86
517,1.3686009645462036,0.13267556310607104,0.09528452157974243,0.010339866073336226,linear,0.3,Nadam,"{'activation': 'linear', 'dropout_rate': 0.3, 'optimizer': 'Nadam'}",0.7883333563804626,0.7433333396911621,0.7666666507720947,0.7833333611488342,0.7704166769981384,0.017574256640874662,99
518,0.9593388438224792,0.028927552332371455,0.09685271978378296,0.005117664598101375,linear,0.4,SGD,"{'activation': 'linear', 'dropout_rate': 0.4, 'optimizer': 'SGD'}",0.7833333611488342,0.7416666746139526,0.7716666460037231,0.7683333158493042,0.7662499994039536,0.015246814208510822,189
519,1.1496089696884155,0.08845598095033066,0.08916670083999634,0.0045530200979950475,linear,0.4,RMSprop,"{'activation': 'linear', 'dropout_rate': 0.4, 'optimizer': 'RMSprop'}",0.7833333611488342,0.7416666746139526,0.7666666507720947,0.7766666412353516,0.7670833319425583,0.0158278501316804,170
520,0.9572311043739319,0.012170801413397879,0.08883583545684814,0.0014015888586591957,linear,0.4,Adagrad,"{'activation': 'linear', 'dropout_rate': 0.4, 'optimizer': 'Adagrad'}",0.7716666460037231,0.7450000047683716,0.7633333206176758,0.7516666650772095,0.757916659116745,0.010299329423041582,261
521,1.0282499194145203,0.06466482422212927,0.08686602115631104,0.00621849206924057,linear,0.4,Adadelta,"{'activation': 'linear', 'dropout_rate': 0.4, 'optimizer': 'Adadelta'}",0.6516666412353516,0.5816666483879089,0.6333333253860474,0.6666666865348816,0.6333333253860474,0.03208063647879717,487
522,1.1746655702590942,0.05055443335358214,0.17086124420166016,0.13295339141067855,linear,0.4,Adam,"{'activation': 'linear', 'dropout_rate': 0.4, 'optimizer': 'Adam'}",0.7816666960716248,0.7483333349227905,0.7649999856948853,0.7850000262260437,0.7700000107288361,0.014624953868547104,103
523,1.0391072630882263,0.06624728987627922,0.09356844425201416,0.010571854141914418,linear,0.4,Adamax,"{'activation': 'linear', 'dropout_rate': 0.4, 'optimizer': 'Adamax'}",0.7833333611488342,0.7383333444595337,0.7749999761581421,0.7866666913032532,0.7708333432674408,0.01923899756496006,89
524,1.3452470302581787,0.09675075606801592,0.08477085828781128,0.004626048535178283,linear,0.4,Nadam,"{'activation': 'linear', 'dropout_rate': 0.4, 'optimizer': 'Nadam'}",0.7799999713897705,0.7433333396911621,0.7683333158493042,0.7866666913032532,0.7695833295583725,0.01651493398300149,118
525,0.9015989899635315,0.03329707899320405,0.08295446634292603,0.006951053810493938,linear,0.5,SGD,"{'activation': 'linear', 'dropout_rate': 0.5, 'optimizer': 'SGD'}",0.7833333611488342,0.7450000047683716,0.7666666507720947,0.7749999761581421,0.7674999982118607,0.014264371910472013,164
526,1.0683624148368835,0.02742329729604515,0.08903557062149048,0.007099885498371294,linear,0.5,RMSprop,"{'activation': 'linear', 'dropout_rate': 0.5, 'optimizer': 'RMSprop'}",0.7850000262260437,0.7400000095367432,0.7749999761581421,0.7866666913032532,0.7716666758060455,0.018819320804611905,83
527,0.9437795281410217,0.04338546582584817,0.13944900035858154,0.09463668121547598,linear,0.5,Adagrad,"{'activation': 'linear', 'dropout_rate': 0.5, 'optimizer': 'Adagrad'}",0.7649999856948853,0.746666669845581,0.7616666555404663,0.7450000047683716,0.754583328962326,0.008848641803600905,474
528,0.9611803889274597,0.017574865783801904,0.08247357606887817,0.002888311061493885,linear,0.5,Adadelta,"{'activation': 'linear', 'dropout_rate': 0.5, 'optimizer': 'Adadelta'}",0.6383333206176758,0.4583333432674408,0.5933333039283752,0.6133333444595337,0.5758333280682564,0.06968679193599062,520
529,1.0260624885559082,0.043987070053843655,0.08394217491149902,0.0029291243789234794,linear,0.5,Adam,"{'activation': 'linear', 'dropout_rate': 0.5, 'optimizer': 'Adam'}",0.7850000262260437,0.746666669845581,0.7683333158493042,0.7733333110809326,0.7683333307504654,0.013894447957261446,139
530,0.9825981259346008,0.018011790783398714,0.08361679315567017,0.003408149187302314,linear,0.5,Adamax,"{'activation': 'linear', 'dropout_rate': 0.5, 'optimizer': 'Adamax'}",0.7833333611488342,0.7450000047683716,0.7683333158493042,0.7816666960716248,0.7695833444595337,0.015337645737163556,112
531,1.3789369463920593,0.12549700939578148,0.09118592739105225,0.0052305951650735,linear,0.5,Nadam,"{'activation': 'linear', 'dropout_rate': 0.5, 'optimizer': 'Nadam'}",0.7833333611488342,0.746666669845581,0.7633333206176758,0.7649999856948853,0.7645833343267441,0.012983706179237704,208
532,0.8940248489379883,0.011652333808460013,0.08737713098526001,0.0010145763810831341,linear,0.6,SGD,"{'activation': 'linear', 'dropout_rate': 0.6, 'optimizer': 'SGD'}",0.7833333611488342,0.7450000047683716,0.7716666460037231,0.7799999713897705,0.7699999958276749,0.015046223926658235,108
533,1.02650785446167,0.01397556899593926,0.1337682008743286,0.09227273520885677,linear,0.6,RMSprop,"{'activation': 'linear', 'dropout_rate': 0.6, 'optimizer': 'RMSprop'}",0.7816666960716248,0.75,0.7749999761581421,0.7816666960716248,0.7720833420753479,0.013037082680048275,75
534,0.906832218170166,0.02336650735945268,0.0835111141204834,0.0006447627474948801,linear,0.6,Adagrad,"{'activation': 'linear', 'dropout_rate': 0.6, 'optimizer': 'Adagrad'}",0.7649999856948853,0.7383333444595337,0.7666666507720947,0.7516666650772095,0.7554166615009308,0.011448848801544937,470
535,1.017311453819275,0.021456814643164582,0.09156686067581177,0.007684107002906712,linear,0.6,Adadelta,"{'activation': 'linear', 'dropout_rate': 0.6, 'optimizer': 'Adadelta'}",0.5799999833106995,0.6516666412353516,0.3933333456516266,0.6700000166893005,0.5737499967217445,0.10945809717847915,522
536,1.0768887996673584,0.05413957911355585,0.1550312042236328,0.11167964659735985,linear,0.6,Adam,"{'activation': 'linear', 'dropout_rate': 0.6, 'optimizer': 'Adam'}",0.7833333611488342,0.7383333444595337,0.7716666460037231,0.7799999713897705,0.7683333307504654,0.017834107657746474,139
537,1.011423647403717,0.04519931370294288,0.08554935455322266,0.004647157303979969,linear,0.6,Adamax,"{'activation': 'linear', 'dropout_rate': 0.6, 'optimizer': 'Adamax'}",0.7850000262260437,0.7450000047683716,0.7716666460037231,0.7816666960716248,0.7708333432674408,0.01570121182016915,89
538,1.4083527326583862,0.07080878617746286,0.09270608425140381,0.0035595298227620847,linear,0.6,Nadam,"{'activation': 'linear', 'dropout_rate': 0.6, 'optimizer': 'Nadam'}",0.7883333563804626,0.7416666746139526,0.7666666507720947,0.7766666412353516,0.7683333307504654,0.017199807124582647,139
539,0.9898920655250549,0.11092645589299963,0.08884084224700928,0.0067637502607133795,linear,0.7,SGD,"{'activation': 'linear', 'dropout_rate': 0.7, 'optimizer': 'SGD'}",0.7866666913032532,0.7416666746139526,0.7616666555404663,0.75,0.760000005364418,0.016955832222749632,241
540,1.0741227269172668,0.07464317881861551,0.08159983158111572,0.003395176763340367,linear,0.7,RMSprop,"{'activation': 'linear', 'dropout_rate': 0.7, 'optimizer': 'RMSprop'}",0.7816666960716248,0.7483333349227905,0.7616666555404663,0.778333306312561,0.7674999982118607,0.013411233733451258,164
541,0.9510471224784851,0.03662529655766852,0.08541685342788696,0.005088051418954483,linear,0.7,Adagrad,"{'activation': 'linear', 'dropout_rate': 0.7, 'optimizer': 'Adagrad'}",0.7733333110809326,0.7383333444595337,0.7699999809265137,0.7583333253860474,0.7599999904632568,0.013693050878905762,242
542,0.9950660467147827,0.03237530881195717,0.1512305736541748,0.10386399240594026,linear,0.7,Adadelta,"{'activation': 'linear', 'dropout_rate': 0.7, 'optimizer': 'Adadelta'}",0.47833332419395447,0.653333306312561,0.6033333539962769,0.6949999928474426,0.6074999943375587,0.08133008636652835,512
543,1.1418337225914001,0.10308203013887371,0.09879893064498901,0.010868158655781675,linear,0.7,Adam,"{'activation': 'linear', 'dropout_rate': 0.7, 'optimizer': 'Adam'}",0.7883333563804626,0.7383333444595337,0.7666666507720947,0.7850000262260437,0.7695833444595337,0.019838766505198644,112
544,1.020607054233551,0.03888853578224523,0.08905917406082153,0.008403909049416569,linear,0.7,Adamax,"{'activation': 'linear', 'dropout_rate': 0.7, 'optimizer': 'Adamax'}",0.7883333563804626,0.7416666746139526,0.7649999856948853,0.7850000262260437,0.7700000107288361,0.018633908697838847,103
545,1.28363436460495,0.08755172085876144,0.08224588632583618,0.0006839365631895225,linear,0.7,Nadam,"{'activation': 'linear', 'dropout_rate': 0.7, 'optimizer': 'Nadam'}",0.7900000214576721,0.7516666650772095,0.7683333158493042,0.778333306312561,0.7720833271741867,0.014062119767276261,78
546,0.8851624727249146,0.01666629177824805,0.08345973491668701,0.0028486033600792445,linear,0.8,SGD,"{'activation': 'linear', 'dropout_rate': 0.8, 'optimizer': 'SGD'}",0.7866666913032532,0.7416666746139526,0.7616666555404663,0.753333330154419,0.7608333379030228,0.01652019721471097,238
547,1.1075265407562256,0.01651003609913713,0.0883253812789917,0.002667931585002057,linear,0.8,RMSprop,"{'activation': 'linear', 'dropout_rate': 0.8, 'optimizer': 'RMSprop'}",0.7850000262260437,0.753333330154419,0.7699999809265137,0.7816666960716248,0.7725000083446503,0.012388404869658805,73
548,0.9711022973060608,0.050847481994395004,0.14378798007965088,0.09596182332144854,linear,0.8,Adagrad,"{'activation': 'linear', 'dropout_rate': 0.8, 'optimizer': 'Adagrad'}",0.7716666460037231,0.7433333396911621,0.7799999713897705,0.7516666650772095,0.7616666555404663,0.014766690206264506,233
549,1.0403530597686768,0.04197696562562314,0.0848504900932312,0.0009957511835526644,linear,0.8,Adadelta,"{'activation': 'linear', 'dropout_rate': 0.8, 'optimizer': 'Adadelta'}",0.5550000071525574,0.3883333206176758,0.6800000071525574,0.5233333110809326,0.5366666615009308,0.10375586464084943,530
550,1.0998762249946594,0.01273643150277532,0.0919446349143982,0.00848782412263321,linear,0.8,Adam,"{'activation': 'linear', 'dropout_rate': 0.8, 'optimizer': 'Adam'}",0.7883333563804626,0.7416666746139526,0.7683333158493042,0.7816666960716248,0.7700000107288361,0.017873016791311917,103
551,1.0111823081970215,0.04216273711642648,0.1471567153930664,0.1021556769692947,linear,0.8,Adamax,"{'activation': 'linear', 'dropout_rate': 0.8, 'optimizer': 'Adamax'}",0.7866666913032532,0.746666669845581,0.7699999809265137,0.7833333611488342,0.7716666758060455,0.0157233121641786,83
552,1.2670660614967346,0.015071843785286657,0.08690863847732544,0.004741000383672631,linear,0.8,Nadam,"{'activation': 'linear', 'dropout_rate': 0.8, 'optimizer': 'Nadam'}",0.7866666913032532,0.7450000047683716,0.7666666507720947,0.7699999809265137,0.7670833319425583,0.01483123197365711,170
553,0.9522572159767151,0.03214911960493615,0.09791421890258789,0.01087816406991745,linear,0.9,SGD,"{'activation': 'linear', 'dropout_rate': 0.9, 'optimizer': 'SGD'}",0.7699999809265137,0.7433333396911621,0.7683333158493042,0.746666669845581,0.7570833265781403,0.012154948529639066,270
554,1.2102540731430054,0.19591630178096806,0.08746349811553955,0.009422150229645952,linear,0.9,RMSprop,"{'activation': 'linear', 'dropout_rate': 0.9, 'optimizer': 'RMSprop'}",0.7850000262260437,0.753333330154419,0.7599999904632568,0.7749999761581421,0.7683333307504654,0.012416395182289888,139
555,0.922601044178009,0.006653534398033714,0.08307754993438721,0.0019067292809739037,linear,0.9,Adagrad,"{'activation': 'linear', 'dropout_rate': 0.9, 'optimizer': 'Adagrad'}",0.7683333158493042,0.746666669845581,0.7683333158493042,0.746666669845581,0.7574999928474426,0.010833323001861572,266
556,1.0124828815460205,0.06813839410735566,0.09034407138824463,0.008605845642532802,linear,0.9,Adadelta,"{'activation': 'linear', 'dropout_rate': 0.9, 'optimizer': 'Adadelta'}",0.57833331823349,0.5683333277702332,0.4099999964237213,0.6016666889190674,0.539583332836628,0.07578639019523699,529
557,1.1244009137153625,0.09140828545363308,0.14379411935806274,0.0981078968119643,linear,0.9,Adam,"{'activation': 'linear', 'dropout_rate': 0.9, 'optimizer': 'Adam'}",0.7833333611488342,0.753333330154419,0.7716666460037231,0.7633333206176758,0.767916664481163,0.011016097069959544,154
558,0.9961019158363342,0.03271792431334167,0.09334009885787964,0.00960116519371818,linear,0.9,Adamax,"{'activation': 'linear', 'dropout_rate': 0.9, 'optimizer': 'Adamax'}",0.7799999713897705,0.7433333396911621,0.7649999856948853,0.7716666460037231,0.7649999856948853,0.013591242396952245,206
559,1.3154256939888,0.05321104076903529,0.08750993013381958,0.005209387437851332,linear,0.9,Nadam,"{'activation': 'linear', 'dropout_rate': 0.9, 'optimizer': 'Nadam'}",0.7850000262260437,0.7483333349227905,0.7666666507720947,0.7683333158493042,0.7670833319425583,0.012983705222837214,170
